,Date,Address,Species,Block,Street,Trap,AddressNumberAndStreet,Latitude,Longitude,AddressAccuracy,NumMosquitos,WnvPresent,Day,Month,Year,Station,Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,Heat,Cool,Sunrise,Sunset,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed
75,2007-06-05,"7000 West Armitage Avenue, Chicago, IL 60707, USA",CULEX PIPIENS/RESTUANS,70,  W ARMITAGE AVENUE,T151,"7000   W ARMITAGE AVENUE, Chicago, IL",41.916265,-87.800515,8,1,0,5,6,2007,1.5,63.5,49.0,56.5,-4.5,47.5,51.5,8.5,0.0,417.0,1923.0,0.345,29.130000000000003,29.785,5.7,4.0,7.85
76,2007-06-05,"7000 West Armitage Avenue, Chicago, IL 60707, USA",CULEX RESTUANS,70,  W ARMITAGE AVENUE,T151,"7000   W ARMITAGE AVENUE, Chicago, IL",41.916265,-87.800515,8,10,0,5,6,2007,1.5,63.5,49.0,56.5,-4.5,47.5,51.5,8.5,0.0,417.0,1923.0,0.345,29.130000000000003,29.785,5.7,4.0,7.85
77,2007-06-05,"2500 South Millard Avenue, Chicago, IL 60623, USA",CULEX RESTUANS,25, S MILLARD AVE,T152,"2500  S MILLARD AVE, Chicago, IL",41.846075,-87.716277,9,1,0,5,6,2007,1.5,63.5,49.0,56.5,-4.5,47.5,51.5,8.5,0.0,417.0,1923.0,0.345,29.130000000000003,29.785,5.7,4.0,7.85
78,2007-06-05,"2100 North Lawler Avenue, Chicago, IL 60639, USA",CULEX RESTUANS,21, N LAWLER AVE,T154,"2100  N LAWLER AVE, Chicago, IL",41.918705,-87.752329,8,1,0,5,6,2007,1.5,63.5,49.0,56.5,-4.5,47.5,51.5,8.5,0.0,417.0,1923.0,0.345,29.130000000000003,29.785,5.7,4.0,7.85
79,2007-06-05,"3500 West 116th Street, Chicago, IL 60655, USA",CULEX PIPIENS/RESTUANS,35, W 116TH ST,T158,"3500  W 116TH ST, Chicago, IL",41.682587,-87.707973,9,3,0,5,6,2007,1.5,63.5,49.0,56.5,-4.5,47.5,51.5,8.5,0.0,417.0,1923.0,0.345,29.130000000000003,29.785,5.7,4.0,7.85
80,2007-06-05,"3500 West 116th Street, Chicago, IL 60655, USA",CULEX RESTUANS,35, W 116TH ST,T158,"3500  W 116TH ST, Chicago, IL",41.682587,-87.707973,9,8,0,5,6,2007,1.5,63.5,49.0,56.5,-4.5,47.5,51.5,8.5,0.0,417.0,1923.0,0.345,29.130000000000003,29.785,5.7,4.0,7.85
81,2007-06-05,"9300 South Doctor Martin Luther King Junior Drive, Chicago, IL 60619, USA",CULEX PIPIENS/RESTUANS,93, S DR MARTIN LUTHER KING JR DR,T162,"9300  S DR MARTIN LUTHER KING JR DR, Chicago, IL",41.725517,-87.614258,8,1,0,5,6,2007,1.5,63.5,49.0,56.5,-4.5,47.5,51.5,8.5,0.0,417.0,1923.0,0.345,29.130000000000003,29.785,5.7,4.0,7.85
82,2007-06-05,"3700 North Kedvale Avenue, Chicago, IL 60641, USA",CULEX PIPIENS/RESTUANS,37, N KEDVALE AVE,T218,"3700  N KEDVALE AVE, Chicago, IL",41.948167,-87.730698,8,2,0,5,6,2007,1.5,63.5,49.0,56.5,-4.5,47.5,51.5,8.5,0.0,417.0,1923.0,0.345,29.130000000000003,29.785,5.7,4.0,7.85
83,2007-06-05,"3700 North Kedvale Avenue, Chicago, IL 60641, USA",CULEX RESTUANS,37, N KEDVALE AVE,T218,"3700  N KEDVALE AVE, Chicago, IL",41.948167,-87.730698,8,1,0,5,6,2007,1.5,63.5,49.0,56.5,-4.5,47.5,51.5,8.5,0.0,417.0,1923.0,0.345,29.130000000000003,29.785,5.7,4.0,7.85
84,2007-06-05,"4500 North Campbell Avenue, Chicago, IL 60625, USA",CULEX RESTUANS,45, N CAMPBELL AVE,T220,"4500  N CAMPBELL AVE, Chicago, IL",41.963976,-87.69181,9,1,0,5,6,2007,1.5,63.5,49.0,56.5,-4.5,47.5,51.5,8.5,0.0,417.0,1923.0,0.345,29.130000000000003,29.785,5.7,4.0,7.85
85,2007-06-26,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",CULEX PIPIENS/RESTUANS,41, N OAK PARK AVE,T002,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,1,0,26,6,2007,1.5,91.5,71.5,81.5,10.0,69.0,72.0,0.0,16.5,418.0,1931.0,0.08,29.42,30.1,6.699999999999999,21.5,7.6
86,2007-06-26,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",CULEX RESTUANS,41, N OAK PARK AVE,T002,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,4,0,26,6,2007,1.5,91.5,71.5,81.5,10.0,69.0,72.0,0.0,16.5,418.0,1931.0,0.08,29.42,30.1,6.699999999999999,21.5,7.6
87,2007-06-26,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",CULEX SALINARIUS,41, N OAK PARK AVE,T002,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,1,0,26,6,2007,1.5,91.5,71.5,81.5,10.0,69.0,72.0,0.0,16.5,418.0,1931.0,0.08,29.42,30.1,6.699999999999999,21.5,7.6
88,2007-06-26,"6200 North Mandell Avenue, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,62, N MANDELL AVE,T007,"6200  N MANDELL AVE, Chicago, IL",41.994991,-87.769279,9,1,0,26,6,2007,1.5,91.5,71.5,81.5,10.0,69.0,72.0,0.0,16.5,418.0,1931.0,0.08,29.42,30.1,6.699999999999999,21.5,7.6
89,2007-06-26,"6200 North Mandell Avenue, Chicago, IL 60646, USA",CULEX RESTUANS,62, N MANDELL AVE,T007,"6200  N MANDELL AVE, Chicago, IL",41.994991,-87.769279,9,4,0,26,6,2007,1.5,91.5,71.5,81.5,10.0,69.0,72.0,0.0,16.5,418.0,1931.0,0.08,29.42,30.1,6.699999999999999,21.5,7.6
90,2007-06-26,"7900 West Foster Avenue, Chicago, IL 60656, USA",CULEX RESTUANS,79, W FOSTER AVE,T015,"7900  W FOSTER AVE, Chicago, IL",41.974089,-87.824812,8,1,0,26,6,2007,1.5,91.5,71.5,81.5,10.0,69.0,72.0,0.0,16.5,418.0,1931.0,0.08,29.42,30.1,6.699999999999999,21.5,7.6
91,2007-06-26,"1500 West Webster Avenue, Chicago, IL 60614, USA",CULEX PIPIENS/RESTUANS,15, W WEBSTER AVE,T045,"1500  W WEBSTER AVE, Chicago, IL",41.9216,-87.666455,8,1,0,26,6,2007,1.5,91.5,71.5,81.5,10.0,69.0,72.0,0.0,16.5,418.0,1931.0,0.08,29.42,30.1,6.699999999999999,21.5,7.6
92,2007-06-26,"1500 West Webster Avenue, Chicago, IL 60614, USA",CULEX RESTUANS,15, W WEBSTER AVE,T045,"1500  W WEBSTER AVE, Chicago, IL",41.9216,-87.666455,8,1,0,26,6,2007,1.5,91.5,71.5,81.5,10.0,69.0,72.0,0.0,16.5,418.0,1931.0,0.08,29.42,30.1,6.699999999999999,21.5,7.6
93,2007-06-26,"2500 West Grand Avenue, Chicago, IL 60654, USA",CULEX PIPIENS/RESTUANS,25, W GRAND AVE,T046,"2500  W GRAND AVE, Chicago, IL",41.891118,-87.654491,8,1,0,26,6,2007,1.5,91.5,71.5,81.5,10.0,69.0,72.0,0.0,16.5,418.0,1931.0,0.08,29.42,30.1,6.699999999999999,21.5,7.6
94,2007-06-26,"2500 West Grand Avenue, Chicago, IL 60654, USA",CULEX RESTUANS,25, W GRAND AVE,T046,"2500  W GRAND AVE, Chicago, IL",41.891118,-87.654491,8,6,0,26,6,2007,1.5,91.5,71.5,81.5,10.0,69.0,72.0,0.0,16.5,418.0,1931.0,0.08,29.42,30.1,6.699999999999999,21.5,7.6
95,2007-06-26,"1100 Roosevelt Road, Chicago, IL 60608, USA",CULEX PIPIENS/RESTUANS,11, W ROOSEVELT,T048,"1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,8,2,0,26,6,2007,1.5,91.5,71.5,81.5,10.0,69.0,72.0,0.0,16.5,418.0,1931.0,0.08,29.42,30.1,6.699999999999999,21.5,7.6
96,2007-06-26,"1100 West Chicago Avenue, Chicago, IL 60642, USA",CULEX RESTUANS,11, W CHICAGO,T049,"1100  W CHICAGO, Chicago, IL",41.896282,-87.655232,8,1,0,26,6,2007,1.5,91.5,71.5,81.5,10.0,69.0,72.0,0.0,16.5,418.0,1931.0,0.08,29.42,30.1,6.699999999999999,21.5,7.6
97,2007-06-26,"2100 North Stave Street, Chicago, IL 60647, USA",CULEX RESTUANS,21, N STAVE ST,T050,"2100  N STAVE ST, Chicago, IL",41.919343,-87.694259,8,1,0,26,6,2007,1.5,91.5,71.5,81.5,10.0,69.0,72.0,0.0,16.5,418.0,1931.0,0.08,29.42,30.1,6.699999999999999,21.5,7.6
98,2007-06-26,"2200 West 113th Street, Chicago, IL 60643, USA",CULEX PIPIENS/RESTUANS,22, W 113TH ST,T086,"2200  W 113TH ST, Chicago, IL",41.688324,-87.676709,8,1,0,26,6,2007,1.5,91.5,71.5,81.5,10.0,69.0,72.0,0.0,16.5,418.0,1931.0,0.08,29.42,30.1,6.699999999999999,21.5,7.6
99,2007-06-26,"2200 West 113th Street, Chicago, IL 60643, USA",CULEX RESTUANS,22, W 113TH ST,T086,"2200  W 113TH ST, Chicago, IL",41.688324,-87.676709,8,2,0,26,6,2007,1.5,91.5,71.5,81.5,10.0,69.0,72.0,0.0,16.5,418.0,1931.0,0.08,29.42,30.1,6.699999999999999,21.5,7.6
100,2007-06-26,"2200 West 89th Street, Chicago, IL 60643, USA",CULEX RESTUANS,22, W 89TH ST,T096,"2200  W 89TH ST, Chicago, IL",41.731922,-87.677512,8,5,0,26,6,2007,1.5,91.5,71.5,81.5,10.0,69.0,72.0,0.0,16.5,418.0,1931.0,0.08,29.42,30.1,6.699999999999999,21.5,7.6
101,2007-06-26,"North Streeter Drive, Chicago, IL 60611, USA",CULEX PIPIENS/RESTUANS,53, N STREETER DR,T129,"5300  N STREETER DR, Chicago, IL",41.891126,-87.61156,5,1,0,26,6,2007,1.5,91.5,71.5,81.5,10.0,69.0,72.0,0.0,16.5,418.0,1931.0,0.08,29.42,30.1,6.699999999999999,21.5,7.6
102,2007-06-26,"North Streeter Drive, Chicago, IL 60611, USA",CULEX RESTUANS,53, N STREETER DR,T129,"5300  N STREETER DR, Chicago, IL",41.891126,-87.61156,5,1,0,26,6,2007,1.5,91.5,71.5,81.5,10.0,69.0,72.0,0.0,16.5,418.0,1931.0,0.08,29.42,30.1,6.699999999999999,21.5,7.6
103,2007-06-26,"6500 North Oak Park Avenue, Chicago, IL 60631, USA",CULEX PIPIENS/RESTUANS,65, N OAK PARK AVE,T143,"6500  N OAK PARK AVE, Chicago, IL",41.999129,-87.795585,8,1,0,26,6,2007,1.5,91.5,71.5,81.5,10.0,69.0,72.0,0.0,16.5,418.0,1931.0,0.08,29.42,30.1,6.699999999999999,21.5,7.6
104,2007-06-26,"6500 North Oak Park Avenue, Chicago, IL 60631, USA",CULEX RESTUANS,65, N OAK PARK AVE,T143,"6500  N OAK PARK AVE, Chicago, IL",41.999129,-87.795585,8,1,0,26,6,2007,1.5,91.5,71.5,81.5,10.0,69.0,72.0,0.0,16.5,418.0,1931.0,0.08,29.42,30.1,6.699999999999999,21.5,7.6
105,2007-06-26,"7500 North Oakley Avenue, Chicago, IL 60645, USA",CULEX PIPIENS/RESTUANS,75, N OAKLEY AVE,T148,"7500  N OAKLEY AVE, Chicago, IL",42.01743,-87.687769,8,2,0,26,6,2007,1.5,91.5,71.5,81.5,10.0,69.0,72.0,0.0,16.5,418.0,1931.0,0.08,29.42,30.1,6.699999999999999,21.5,7.6
106,2007-06-26,"7500 North Oakley Avenue, Chicago, IL 60645, USA",CULEX RESTUANS,75, N OAKLEY AVE,T148,"7500  N OAKLEY AVE, Chicago, IL",42.01743,-87.687769,8,2,0,26,6,2007,1.5,91.5,71.5,81.5,10.0,69.0,72.0,0.0,16.5,418.0,1931.0,0.08,29.42,30.1,6.699999999999999,21.5,7.6
107,2007-06-26,"3600 North Pittsburgh Avenue, Chicago, IL 60634, USA",CULEX PIPIENS/RESTUANS,36, N PITTSBURGH AVE,T011,"3600  N PITTSBURGH AVE, Chicago, IL",41.944869,-87.832763,8,2,0,26,6,2007,1.5,91.5,71.5,81.5,10.0,69.0,72.0,0.0,16.5,418.0,1931.0,0.08,29.42,30.1,6.699999999999999,21.5,7.6
108,2007-06-26,"3600 North Pittsburgh Avenue, Chicago, IL 60634, USA",CULEX RESTUANS,36, N PITTSBURGH AVE,T011,"3600  N PITTSBURGH AVE, Chicago, IL",41.944869,-87.832763,8,4,0,26,6,2007,1.5,91.5,71.5,81.5,10.0,69.0,72.0,0.0,16.5,418.0,1931.0,0.08,29.42,30.1,6.699999999999999,21.5,7.6
109,2007-06-26,"7200 North Oketo Avenue, Chicago, IL 60631, USA",CULEX PIPIENS/RESTUANS,72, N OKETO AVE,T016,"7200  N OKETO AVE, Chicago, IL",42.011601,-87.811506,8,2,0,26,6,2007,1.5,91.5,71.5,81.5,10.0,69.0,72.0,0.0,16.5,418.0,1931.0,0.08,29.42,30.1,6.699999999999999,21.5,7.6
110,2007-06-26,"7200 North Oketo Avenue, Chicago, IL 60631, USA",CULEX RESTUANS,72, N OKETO AVE,T016,"7200  N OKETO AVE, Chicago, IL",42.011601,-87.811506,8,2,0,26,6,2007,1.5,91.5,71.5,81.5,10.0,69.0,72.0,0.0,16.5,418.0,1931.0,0.08,29.42,30.1,6.699999999999999,21.5,7.6
111,2007-06-26,"3800 North California Avenue, Chicago, IL 60618, USA",CULEX RESTUANS,38, N CALIFORNIA AVE,T019,"3800  N CALIFORNIA AVE, Chicago, IL",41.94983,-87.698457,9,1,0,26,6,2007,1.5,91.5,71.5,81.5,10.0,69.0,72.0,0.0,16.5,418.0,1931.0,0.08,29.42,30.1,6.699999999999999,21.5,7.6
112,2007-06-26,"4900 West Balmoral Avenue, Chicago, IL 60630, USA",CULEX PIPIENS/RESTUANS,49, W BALMORAL AVE,T025,"4900  W BALMORAL AVE, Chicago, IL",41.979243,-87.750938,9,1,0,26,6,2007,1.5,91.5,71.5,81.5,10.0,69.0,72.0,0.0,16.5,418.0,1931.0,0.08,29.42,30.1,6.699999999999999,21.5,7.6
113,2007-06-26,"5800 North Western Avenue, Chicago, IL 60659, USA",CULEX PIPIENS/RESTUANS,58, N WESTERN AVE,T028,"5800  N WESTERN AVE, Chicago, IL",41.986921,-87.689778,9,1,0,26,6,2007,1.5,91.5,71.5,81.5,10.0,69.0,72.0,0.0,16.5,418.0,1931.0,0.08,29.42,30.1,6.699999999999999,21.5,7.6
114,2007-06-26,"5800 North Western Avenue, Chicago, IL 60659, USA",CULEX RESTUANS,58, N WESTERN AVE,T028,"5800  N WESTERN AVE, Chicago, IL",41.986921,-87.689778,9,9,0,26,6,2007,1.5,91.5,71.5,81.5,10.0,69.0,72.0,0.0,16.5,418.0,1931.0,0.08,29.42,30.1,6.699999999999999,21.5,7.6
115,2007-06-26,"1400 North Sacramento Avenue, Chicago, IL 60622, USA",CULEX PIPIENS/RESTUANS,14, N HUMBOLDT DR,T033,"1400  N HUMBOLDT DR, Chicago, IL",41.906638,-87.701431,9,2,0,26,6,2007,1.5,91.5,71.5,81.5,10.0,69.0,72.0,0.0,16.5,418.0,1931.0,0.08,29.42,30.1,6.699999999999999,21.5,7.6
116,2007-06-26,"1400 North Sacramento Avenue, Chicago, IL 60622, USA",CULEX RESTUANS,14, N HUMBOLDT DR,T033,"1400  N HUMBOLDT DR, Chicago, IL",41.906638,-87.701431,9,3,0,26,6,2007,1.5,91.5,71.5,81.5,10.0,69.0,72.0,0.0,16.5,418.0,1931.0,0.08,29.42,30.1,6.699999999999999,21.5,7.6
117,2007-06-26,"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",CULEX PIPIENS/RESTUANS,11, S ASHLAND AVE,T090,"1100  S ASHLAND AVE, Chicago, IL",41.868077,-87.666901,9,10,0,26,6,2007,1.5,91.5,71.5,81.5,10.0,69.0,72.0,0.0,16.5,418.0,1931.0,0.08,29.42,30.1,6.699999999999999,21.5,7.6
118,2007-06-26,"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",CULEX RESTUANS,11, S ASHLAND AVE,T090,"1100  S ASHLAND AVE, Chicago, IL",41.868077,-87.666901,9,19,0,26,6,2007,1.5,91.5,71.5,81.5,10.0,69.0,72.0,0.0,16.5,418.0,1931.0,0.08,29.42,30.1,6.699999999999999,21.5,7.6
119,2007-06-26,"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",CULEX PIPIENS,11, S ASHLAND AVE,T090,"1100  S ASHLAND AVE, Chicago, IL",41.868077,-87.666901,9,1,0,26,6,2007,1.5,91.5,71.5,81.5,10.0,69.0,72.0,0.0,16.5,418.0,1931.0,0.08,29.42,30.1,6.699999999999999,21.5,7.6
120,2007-06-26,"4200 West 127th Street, Alsip, IL 60803, USA",CULEX PIPIENS/RESTUANS,42, W 127TH PL,T135,"4200  W 127TH PL, Chicago, IL",41.662014,-87.724608,8,20,0,26,6,2007,1.5,91.5,71.5,81.5,10.0,69.0,72.0,0.0,16.5,418.0,1931.0,0.08,29.42,30.1,6.699999999999999,21.5,7.6
121,2007-06-26,"4200 West 127th Street, Alsip, IL 60803, USA",CULEX RESTUANS,42, W 127TH PL,T135,"4200  W 127TH PL, Chicago, IL",41.662014,-87.724608,8,25,0,26,6,2007,1.5,91.5,71.5,81.5,10.0,69.0,72.0,0.0,16.5,418.0,1931.0,0.08,29.42,30.1,6.699999999999999,21.5,7.6
122,2007-06-26,"4200 West 127th Street, Alsip, IL 60803, USA",CULEX PIPIENS,42, W 127TH PL,T135,"4200  W 127TH PL, Chicago, IL",41.662014,-87.724608,8,6,0,26,6,2007,1.5,91.5,71.5,81.5,10.0,69.0,72.0,0.0,16.5,418.0,1931.0,0.08,29.42,30.1,6.699999999999999,21.5,7.6
123,2007-06-26,"5300 West Agatite Avenue, Chicago, IL 60630, USA",CULEX PIPIENS/RESTUANS,53, W AGATITE AVE,T141,"5300  W AGATITE AVE, Chicago, IL",41.961743,-87.76007,9,1,0,26,6,2007,1.5,91.5,71.5,81.5,10.0,69.0,72.0,0.0,16.5,418.0,1931.0,0.08,29.42,30.1,6.699999999999999,21.5,7.6
124,2007-06-26,"5300 West Agatite Avenue, Chicago, IL 60630, USA",CULEX RESTUANS,53, W AGATITE AVE,T141,"5300  W AGATITE AVE, Chicago, IL",41.961743,-87.76007,9,3,0,26,6,2007,1.5,91.5,71.5,81.5,10.0,69.0,72.0,0.0,16.5,418.0,1931.0,0.08,29.42,30.1,6.699999999999999,21.5,7.6
125,2007-06-26,"4000 North Austin Avenue, Chicago, IL 60634, USA",CULEX RESTUANS,40, N AUSTIN AVE,T142,"4000  N AUSTIN AVE, Chicago, IL",41.953067,-87.776792,8,4,0,26,6,2007,1.5,91.5,71.5,81.5,10.0,69.0,72.0,0.0,16.5,418.0,1931.0,0.08,29.42,30.1,6.699999999999999,21.5,7.6
126,2007-06-26,"Chicago, IL, USA",CULEX RESTUANS,43, N ASHLAND AVE OVERPASS,T145,"4300  N ASHLAND AVE OVERPASS, Chicago, IL",41.878114,-87.629798,3,1,0,26,6,2007,1.5,91.5,71.5,81.5,10.0,69.0,72.0,0.0,16.5,418.0,1931.0,0.08,29.42,30.1,6.699999999999999,21.5,7.6
127,2007-06-26,"4200 North Richmond Street, Chicago, IL 60618, USA",CULEX RESTUANS,42, N RICHMOND ST,T146,"4200  N RICHMOND ST, Chicago, IL",41.958271,-87.702575,9,6,0,26,6,2007,1.5,91.5,71.5,81.5,10.0,69.0,72.0,0.0,16.5,418.0,1931.0,0.08,29.42,30.1,6.699999999999999,21.5,7.6
128,2007-06-26,"2800 North Francisco Avenue, Chicago, IL 60618, USA",CULEX RESTUANS,28, N FRANCISCO AVE,T147,"2800  N FRANCISCO AVE, Chicago, IL",41.932094,-87.700117,8,1,0,26,6,2007,1.5,91.5,71.5,81.5,10.0,69.0,72.0,0.0,16.5,418.0,1931.0,0.08,29.42,30.1,6.699999999999999,21.5,7.6
129,2007-06-26,"1800 West Farwell Avenue, Chicago, IL 60626, USA",CULEX RESTUANS,18, W FARWELL AVE,T150,"1800  W FARWELL AVE, Chicago, IL",42.006858,-87.675919,9,2,0,26,6,2007,1.5,91.5,71.5,81.5,10.0,69.0,72.0,0.0,16.5,418.0,1931.0,0.08,29.42,30.1,6.699999999999999,21.5,7.6
130,2007-06-26,"7000 West Armitage Avenue, Chicago, IL 60707, USA",CULEX PIPIENS/RESTUANS,70,  W ARMITAGE AVENUE,T151,"7000   W ARMITAGE AVENUE, Chicago, IL",41.916265,-87.800515,8,3,0,26,6,2007,1.5,91.5,71.5,81.5,10.0,69.0,72.0,0.0,16.5,418.0,1931.0,0.08,29.42,30.1,6.699999999999999,21.5,7.6
131,2007-06-26,"7000 West Armitage Avenue, Chicago, IL 60707, USA",CULEX RESTUANS,70,  W ARMITAGE AVENUE,T151,"7000   W ARMITAGE AVENUE, Chicago, IL",41.916265,-87.800515,8,6,0,26,6,2007,1.5,91.5,71.5,81.5,10.0,69.0,72.0,0.0,16.5,418.0,1931.0,0.08,29.42,30.1,6.699999999999999,21.5,7.6
132,2007-06-26,"3500 West 116th Street, Chicago, IL 60655, USA",CULEX PIPIENS/RESTUANS,35, W 116TH ST,T158,"3500  W 116TH ST, Chicago, IL",41.682587,-87.707973,9,1,0,26,6,2007,1.5,91.5,71.5,81.5,10.0,69.0,72.0,0.0,16.5,418.0,1931.0,0.08,29.42,30.1,6.699999999999999,21.5,7.6
133,2007-06-26,"3500 West 116th Street, Chicago, IL 60655, USA",CULEX RESTUANS,35, W 116TH ST,T158,"3500  W 116TH ST, Chicago, IL",41.682587,-87.707973,9,4,0,26,6,2007,1.5,91.5,71.5,81.5,10.0,69.0,72.0,0.0,16.5,418.0,1931.0,0.08,29.42,30.1,6.699999999999999,21.5,7.6
134,2007-06-26,"4500 North Campbell Avenue, Chicago, IL 60625, USA",CULEX RESTUANS,45, N CAMPBELL AVE,T220,"4500  N CAMPBELL AVE, Chicago, IL",41.963976,-87.69181,9,1,0,26,6,2007,1.5,91.5,71.5,81.5,10.0,69.0,72.0,0.0,16.5,418.0,1931.0,0.08,29.42,30.1,6.699999999999999,21.5,7.6
135,2007-06-26,"4000 North Tripp Avenue, Chicago, IL 60641, USA",CULEX PIPIENS/RESTUANS,40, N TRIPP AVE,T001,"4000  N TRIPP AVE, Chicago, IL",41.953705,-87.733974,8,1,0,26,6,2007,1.5,91.5,71.5,81.5,10.0,69.0,72.0,0.0,16.5,418.0,1931.0,0.08,29.42,30.1,6.699999999999999,21.5,7.6
136,2007-06-26,"4600 Milwaukee Avenue, Chicago, IL 60630, USA",CULEX RESTUANS,46, N MILWAUKEE AVE,T003,"4600  N MILWAUKEE AVE, Chicago, IL",41.964242,-87.757639,8,2,0,26,6,2007,1.5,91.5,71.5,81.5,10.0,69.0,72.0,0.0,16.5,418.0,1931.0,0.08,29.42,30.1,6.699999999999999,21.5,7.6
137,2007-06-26,"6000 North Avondale Avenue, Chicago, IL 60631, USA",CULEX PIPIENS/RESTUANS,60, N AVONDALE AVE,T006,"6000  N AVONDALE AVE, Chicago, IL",41.990284,-87.797127,8,1,0,26,6,2007,1.5,91.5,71.5,81.5,10.0,69.0,72.0,0.0,16.5,418.0,1931.0,0.08,29.42,30.1,6.699999999999999,21.5,7.6
138,2007-06-26,"6000 North Avondale Avenue, Chicago, IL 60631, USA",CULEX RESTUANS,60, N AVONDALE AVE,T006,"6000  N AVONDALE AVE, Chicago, IL",41.990284,-87.797127,8,1,0,26,6,2007,1.5,91.5,71.5,81.5,10.0,69.0,72.0,0.0,16.5,418.0,1931.0,0.08,29.42,30.1,6.699999999999999,21.5,7.6
139,2007-06-26,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX RESTUANS,70, N MOSELL AVE,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.777921,9,2,0,26,6,2007,1.5,91.5,71.5,81.5,10.0,69.0,72.0,0.0,16.5,418.0,1931.0,0.08,29.42,30.1,6.699999999999999,21.5,7.6
140,2007-06-26,"6100 North Lemont Avenue, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,61, N LEMONT AVE,T012,"6100  N LEMONT AVE, Chicago, IL",41.991429,-87.747113,8,2,0,26,6,2007,1.5,91.5,71.5,81.5,10.0,69.0,72.0,0.0,16.5,418.0,1931.0,0.08,29.42,30.1,6.699999999999999,21.5,7.6
141,2007-06-26,"2700 South Western Avenue, Chicago, IL 60608, USA",CULEX RESTUANS,27, S WESTERN AVE,T034,"2700  S WESTERN AVE, Chicago, IL",41.843811,-87.686763,9,1,0,26,6,2007,1.5,91.5,71.5,81.5,10.0,69.0,72.0,0.0,16.5,418.0,1931.0,0.08,29.42,30.1,6.699999999999999,21.5,7.6
142,2007-06-26,"6800 West Belden Avenue, Chicago, IL 60707, USA",CULEX RESTUANS,68, W BELDEN AVE,T037,"6800  W BELDEN AVE, Chicago, IL",41.921177,-87.79518,8,1,0,26,6,2007,1.5,91.5,71.5,81.5,10.0,69.0,72.0,0.0,16.5,418.0,1931.0,0.08,29.42,30.1,6.699999999999999,21.5,7.6
143,2007-06-26,"2100 South Hamlin Avenue, Chicago, IL 60623, USA",CULEX PIPIENS/RESTUANS,21, S HAMLIN AVE,T040,"2100  S HAMLIN AVE, Chicago, IL",41.852652,-87.719887,8,5,0,26,6,2007,1.5,91.5,71.5,81.5,10.0,69.0,72.0,0.0,16.5,418.0,1931.0,0.08,29.42,30.1,6.699999999999999,21.5,7.6
144,2007-06-26,"2100 South Hamlin Avenue, Chicago, IL 60623, USA",CULEX RESTUANS,21, S HAMLIN AVE,T040,"2100  S HAMLIN AVE, Chicago, IL",41.852652,-87.719887,8,1,0,26,6,2007,1.5,91.5,71.5,81.5,10.0,69.0,72.0,0.0,16.5,418.0,1931.0,0.08,29.42,30.1,6.699999999999999,21.5,7.6
145,2007-06-26,"3000 West 18th Street, Chicago, IL 60608, USA",CULEX RESTUANS,30, W 18TH ST,T043,"3000  W 18TH ST, Chicago, IL",41.857402,-87.694991,8,1,0,26,6,2007,1.5,91.5,71.5,81.5,10.0,69.0,72.0,0.0,16.5,418.0,1931.0,0.08,29.42,30.1,6.699999999999999,21.5,7.6
146,2007-06-26,"1100 South California Avenue, Chicago, IL 60612, USA",CULEX PIPIENS/RESTUANS,11, S CALIFORNIA,T047,"1100  S CALIFORNIA, Chicago, IL",41.868142,-87.696269,9,1,0,26,6,2007,1.5,91.5,71.5,81.5,10.0,69.0,72.0,0.0,16.5,418.0,1931.0,0.08,29.42,30.1,6.699999999999999,21.5,7.6
147,2007-06-26,"1100 South California Avenue, Chicago, IL 60612, USA",CULEX RESTUANS,11, S CALIFORNIA,T047,"1100  S CALIFORNIA, Chicago, IL",41.868142,-87.696269,9,1,0,26,6,2007,1.5,91.5,71.5,81.5,10.0,69.0,72.0,0.0,16.5,418.0,1931.0,0.08,29.42,30.1,6.699999999999999,21.5,7.6
148,2007-06-26,"2500 South Throop Street, Chicago, IL 60608, USA",CULEX PIPIENS/RESTUANS,25, S THROOP,T051,"2500  S THROOP, Chicago, IL",41.846283,-87.656913,9,1,0,26,6,2007,1.5,91.5,71.5,81.5,10.0,69.0,72.0,0.0,16.5,418.0,1931.0,0.08,29.42,30.1,6.699999999999999,21.5,7.6
